Content ID,Reaction Type,Content.Type,Content.Category,ReactionTypes.Score
88d65e30-7ca0-4f32-a020-45c4cb3d9632,worried,audio,Travel,12
88d65e30-7ca0-4f32-a020-45c4cb3d9632,intrigued,audio,Travel,45
05776481-7b58-46d8-abf6-bf4de7831287,like,audio,Travel,50
05776481-7b58-46d8-abf6-bf4de7831287,cherish,audio,Travel,70
05776481-7b58-46d8-abf6-bf4de7831287,love,audio,Travel,65
05776481-7b58-46d8-abf6-bf4de7831287,worried,audio,Travel,12
05776481-7b58-46d8-abf6-bf4de7831287,disgust,audio,Travel,0
05776481-7b58-46d8-abf6-bf4de7831287,peeking,audio,Travel,35
05776481-7b58-46d8-abf6-bf4de7831287,hate,audio,Travel,5
05776481-7b58-46d8-abf6-bf4de7831287,cherish,audio,Travel,70
05776481-7b58-46d8-abf6-bf4de7831287,like,audio,Travel,50
05776481-7b58-46d8-abf6-bf4de7831287,like,audio,Travel,50
05776481-7b58-46d8-abf6-bf4de7831287,want,audio,Travel,70
05776481-7b58-46d8-abf6-bf4de7831287,peeking,audio,Travel,35
05776481-7b58-46d8-abf6-bf4de7831287,heart,audio,Travel,60
05776481-7b58-46d8-abf6-bf4de7831287,peeking,audio,Travel,35
05776481-7b58-46d8-abf6-bf4de7831287,scared,audio,Travel,15
05776481-7b58-46d8-abf6-bf4de7831287,peeking,audio,Travel,35
05776481-7b58-46d8-abf6-bf4de7831287,like,audio,Travel,50
05776481-7b58-46d8-abf6-bf4de7831287,love,audio,Travel,65
05776481-7b58-46d8-abf6-bf4de7831287,interested,audio,Travel,30
05776481-7b58-46d8-abf6-bf4de7831287,worried,audio,Travel,12
05776481-7b58-46d8-abf6-bf4de7831287,disgust,audio,Travel,0
05776481-7b58-46d8-abf6-bf4de7831287,cherish,audio,Travel,70
05776481-7b58-46d8-abf6-bf4de7831287,indifferent,audio,Travel,20
05776481-7b58-46d8-abf6-bf4de7831287,indifferent,audio,Travel,20
05776481-7b58-46d8-abf6-bf4de7831287,peeking,audio,Travel,35
05776481-7b58-46d8-abf6-bf4de7831287,dislike,audio,Travel,10
05776481-7b58-46d8-abf6-bf4de7831287,interested,audio,Travel,30
05776481-7b58-46d8-abf6-bf4de7831287,indifferent,audio,Travel,20
05776481-7b58-46d8-abf6-bf4de7831287,dislike,audio,Travel,10
05776481-7b58-46d8-abf6-bf4de7831287,adore,audio,Travel,72
05776481-7b58-46d8-abf6-bf4de7831287,interested,audio,Travel,30
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,worried,GIF,Animals,12
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,adore,GIF,Animals,72
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,scared,GIF,Animals,15
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,hate,GIF,Animals,5
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,cherish,GIF,Animals,70
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,interested,GIF,Animals,30
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,adore,GIF,Animals,72
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,adore,GIF,Animals,72
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,love,GIF,Animals,65
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,dislike,GIF,Animals,10
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,dislike,GIF,Animals,10
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,love,GIF,Animals,65
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,heart,GIF,Animals,60
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,love,GIF,Animals,65
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,want,GIF,Animals,70
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,dislike,GIF,Animals,10
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,worried,GIF,Animals,12
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,hate,GIF,Animals,5
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,super love,GIF,Animals,75
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,heart,GIF,Animals,60
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,peeking,GIF,Animals,35
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,heart,GIF,Animals,60
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,super love,GIF,Animals,75
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,like,GIF,Animals,50
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,want,GIF,Animals,70
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,intrigued,GIF,Animals,45
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,disgust,GIF,Animals,0
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,scared,GIF,Animals,15
323c35ed-081f-4efd-8bd6-ce5208ceb0ed,peeking,GIF,Animals,35
8b51c05c-a8a2-4a6c-b031-165fb7bac840,want,video,dogs,70
8b51c05c-a8a2-4a6c-b031-165fb7bac840,like,video,dogs,50
8b51c05c-a8a2-4a6c-b031-165fb7bac840,dislike,video,dogs,10
8b51c05c-a8a2-4a6c-b031-165fb7bac840,peeking,video,dogs,35
8b51c05c-a8a2-4a6c-b031-165fb7bac840,like,video,dogs,50
8b51c05c-a8a2-4a6c-b031-165fb7bac840,peeking,video,dogs,35
8b51c05c-a8a2-4a6c-b031-165fb7bac840,intrigued,video,dogs,45
8b51c05c-a8a2-4a6c-b031-165fb7bac840,peeking,video,dogs,35
8b51c05c-a8a2-4a6c-b031-165fb7bac840,adore,video,dogs,72
8b51c05c-a8a2-4a6c-b031-165fb7bac840,heart,video,dogs,60
8b51c05c-a8a2-4a6c-b031-165fb7bac840,scared,video,dogs,15
8b51c05c-a8a2-4a6c-b031-165fb7bac840,hate,video,dogs,5
8b51c05c-a8a2-4a6c-b031-165fb7bac840,hate,video,dogs,5
8b51c05c-a8a2-4a6c-b031-165fb7bac840,dislike,video,dogs,10
8b51c05c-a8a2-4a6c-b031-165fb7bac840,scared,video,dogs,15
8b51c05c-a8a2-4a6c-b031-165fb7bac840,indifferent,video,dogs,20
8b51c05c-a8a2-4a6c-b031-165fb7bac840,heart,video,dogs,60
8b51c05c-a8a2-4a6c-b031-165fb7bac840,peeking,video,dogs,35
8b51c05c-a8a2-4a6c-b031-165fb7bac840,love,video,dogs,65
8b51c05c-a8a2-4a6c-b031-165fb7bac840,super love,video,dogs,75
8b51c05c-a8a2-4a6c-b031-165fb7bac840,interested,video,dogs,30
8b51c05c-a8a2-4a6c-b031-165fb7bac840,want,video,dogs,70
8b51c05c-a8a2-4a6c-b031-165fb7bac840,scared,video,dogs,15
8b51c05c-a8a2-4a6c-b031-165fb7bac840,indifferent,video,dogs,20
8b51c05c-a8a2-4a6c-b031-165fb7bac840,disgust,video,dogs,0
8b51c05c-a8a2-4a6c-b031-165fb7bac840,hate,video,dogs,5
8b51c05c-a8a2-4a6c-b031-165fb7bac840,peeking,video,dogs,35
8b51c05c-a8a2-4a6c-b031-165fb7bac840,dislike,video,dogs,10
58059956-4cde-4671-9baf-904851731540,worried,audio,education,12
58059956-4cde-4671-9baf-904851731540,dislike,audio,education,10
58059956-4cde-4671-9baf-904851731540,interested,audio,education,30
58059956-4cde-4671-9baf-904851731540,love,audio,education,65
58059956-4cde-4671-9baf-904851731540,peeking,audio,education,35
58059956-4cde-4671-9baf-904851731540,dislike,audio,education,10
58059956-4cde-4671-9baf-904851731540,interested,audio,education,30
58059956-4cde-4671-9baf-904851731540,intrigued,audio,education,45
58059956-4cde-4671-9baf-904851731540,super love,audio,education,75
58059956-4cde-4671-9baf-904851731540,worried,audio,education,12
58059956-4cde-4671-9baf-904851731540,adore,audio,education,72
58059956-4cde-4671-9baf-904851731540,interested,audio,education,30
a429d355-8983-40a4-aa2b-c3f47acd5499,love,photo,veganism,65
a429d355-8983-40a4-aa2b-c3f47acd5499,peeking,photo,veganism,35
a429d355-8983-40a4-aa2b-c3f47acd5499,adore,photo,veganism,72
a429d355-8983-40a4-aa2b-c3f47acd5499,peeking,photo,veganism,35
a429d355-8983-40a4-aa2b-c3f47acd5499,peeking,photo,veganism,35
a429d355-8983-40a4-aa2b-c3f47acd5499,indifferent,photo,veganism,20
a429d355-8983-40a4-aa2b-c3f47acd5499,want,photo,veganism,70
a429d355-8983-40a4-aa2b-c3f47acd5499,dislike,photo,veganism,10
a429d355-8983-40a4-aa2b-c3f47acd5499,adore,photo,veganism,72
a429d355-8983-40a4-aa2b-c3f47acd5499,scared,photo,veganism,15
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,adore,GIF,veganism,72
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,like,GIF,veganism,50
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,worried,GIF,veganism,12
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,adore,GIF,veganism,72
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,love,GIF,veganism,65
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,super love,GIF,veganism,75
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,peeking,GIF,veganism,35
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,super love,GIF,veganism,75
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,adore,GIF,veganism,72
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,peeking,GIF,veganism,35
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,scared,GIF,veganism,15
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,interested,GIF,veganism,30
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,like,GIF,veganism,50
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,heart,GIF,veganism,60
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,worried,GIF,veganism,12
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,hate,GIF,veganism,5
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,dislike,GIF,veganism,10
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,hate,GIF,veganism,5
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,want,GIF,veganism,70
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,super love,GIF,veganism,75
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,hate,GIF,veganism,5
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,like,GIF,veganism,50
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,worried,GIF,veganism,12
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,adore,GIF,veganism,72
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,disgust,GIF,veganism,0
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,hate,GIF,veganism,5
429632b9-88c0-4163-a7ed-4272a04f7838,hate,audio,Animals,5
429632b9-88c0-4163-a7ed-4272a04f7838,adore,audio,Animals,72
429632b9-88c0-4163-a7ed-4272a04f7838,heart,audio,Animals,60
429632b9-88c0-4163-a7ed-4272a04f7838,love,audio,Animals,65
429632b9-88c0-4163-a7ed-4272a04f7838,disgust,audio,Animals,0
429632b9-88c0-4163-a7ed-4272a04f7838,super love,audio,Animals,75
429632b9-88c0-4163-a7ed-4272a04f7838,heart,audio,Animals,60
429632b9-88c0-4163-a7ed-4272a04f7838,adore,audio,Animals,72
429632b9-88c0-4163-a7ed-4272a04f7838,interested,audio,Animals,30
429632b9-88c0-4163-a7ed-4272a04f7838,worried,audio,Animals,12
429632b9-88c0-4163-a7ed-4272a04f7838,peeking,audio,Animals,35
429632b9-88c0-4163-a7ed-4272a04f7838,heart,audio,Animals,60
429632b9-88c0-4163-a7ed-4272a04f7838,super love,audio,Animals,75
429632b9-88c0-4163-a7ed-4272a04f7838,love,audio,Animals,65
429632b9-88c0-4163-a7ed-4272a04f7838,interested,audio,Animals,30
429632b9-88c0-4163-a7ed-4272a04f7838,hate,audio,Animals,5
429632b9-88c0-4163-a7ed-4272a04f7838,scared,audio,Animals,15
429632b9-88c0-4163-a7ed-4272a04f7838,disgust,audio,Animals,0
429632b9-88c0-4163-a7ed-4272a04f7838,intrigued,audio,Animals,45
429632b9-88c0-4163-a7ed-4272a04f7838,scared,audio,Animals,15
429632b9-88c0-4163-a7ed-4272a04f7838,worried,audio,Animals,12
429632b9-88c0-4163-a7ed-4272a04f7838,interested,audio,Animals,30
429632b9-88c0-4163-a7ed-4272a04f7838,love,audio,Animals,65
429632b9-88c0-4163-a7ed-4272a04f7838,peeking,audio,Animals,35
429632b9-88c0-4163-a7ed-4272a04f7838,indifferent,audio,Animals,20
429632b9-88c0-4163-a7ed-4272a04f7838,want,audio,Animals,70
429632b9-88c0-4163-a7ed-4272a04f7838,like,audio,Animals,50
429632b9-88c0-4163-a7ed-4272a04f7838,worried,audio,Animals,12
429632b9-88c0-4163-a7ed-4272a04f7838,interested,audio,Animals,30
281054fd-2b89-4191-92ae-98e1bc0ed51b,scared,video,Fitness,15
281054fd-2b89-4191-92ae-98e1bc0ed51b,like,video,Fitness,50
281054fd-2b89-4191-92ae-98e1bc0ed51b,scared,video,Fitness,15
281054fd-2b89-4191-92ae-98e1bc0ed51b,like,video,Fitness,50
281054fd-2b89-4191-92ae-98e1bc0ed51b,dislike,video,Fitness,10
281054fd-2b89-4191-92ae-98e1bc0ed51b,want,video,Fitness,70
281054fd-2b89-4191-92ae-98e1bc0ed51b,disgust,video,Fitness,0
281054fd-2b89-4191-92ae-98e1bc0ed51b,heart,video,Fitness,60
281054fd-2b89-4191-92ae-98e1bc0ed51b,worried,video,Fitness,12
281054fd-2b89-4191-92ae-98e1bc0ed51b,hate,video,Fitness,5
281054fd-2b89-4191-92ae-98e1bc0ed51b,want,video,Fitness,70
281054fd-2b89-4191-92ae-98e1bc0ed51b,super love,video,Fitness,75
281054fd-2b89-4191-92ae-98e1bc0ed51b,indifferent,video,Fitness,20
281054fd-2b89-4191-92ae-98e1bc0ed51b,cherish,video,Fitness,70
281054fd-2b89-4191-92ae-98e1bc0ed51b,hate,video,Fitness,5
281054fd-2b89-4191-92ae-98e1bc0ed51b,disgust,video,Fitness,0
281054fd-2b89-4191-92ae-98e1bc0ed51b,hate,video,Fitness,5
281054fd-2b89-4191-92ae-98e1bc0ed51b,heart,video,Fitness,60
281054fd-2b89-4191-92ae-98e1bc0ed51b,hate,video,Fitness,5
281054fd-2b89-4191-92ae-98e1bc0ed51b,intrigued,video,Fitness,45
281054fd-2b89-4191-92ae-98e1bc0ed51b,want,video,Fitness,70
281054fd-2b89-4191-92ae-98e1bc0ed51b,cherish,video,Fitness,70
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,cherish,GIF,education,70
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,heart,GIF,education,60
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,interested,GIF,education,30
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,like,GIF,education,50
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,worried,GIF,education,12
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,super love,GIF,education,75
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,cherish,GIF,education,70
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,interested,GIF,education,30
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,indifferent,GIF,education,20
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,worried,GIF,education,12
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,super love,GIF,education,75
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,dislike,GIF,education,10
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,heart,GIF,education,60
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,intrigued,GIF,education,45
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,adore,GIF,education,72
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,adore,GIF,education,72
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,peeking,GIF,education,35
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,interested,GIF,education,30
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,GIF,education,15
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,hate,GIF,education,5
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,like,GIF,education,50
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,GIF,education,15
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,cherish,GIF,education,70
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,love,GIF,education,65
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,hate,GIF,education,5
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,GIF,education,15
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,super love,GIF,education,75
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,intrigued,GIF,education,45
8ef185a2-8910-41f5-a109-95c925ebffa0,disgust,photo,public speaking,0
8ef185a2-8910-41f5-a109-95c925ebffa0,worried,photo,public speaking,12
8ef185a2-8910-41f5-a109-95c925ebffa0,adore,photo,public speaking,72
8ef185a2-8910-41f5-a109-95c925ebffa0,cherish,photo,public speaking,70
8ef185a2-8910-41f5-a109-95c925ebffa0,hate,photo,public speaking,5
8ef185a2-8910-41f5-a109-95c925ebffa0,worried,photo,public speaking,12
8ef185a2-8910-41f5-a109-95c925ebffa0,adore,photo,public speaking,72
8ef185a2-8910-41f5-a109-95c925ebffa0,disgust,photo,public speaking,0
8ef185a2-8910-41f5-a109-95c925ebffa0,disgust,photo,public speaking,0
8ef185a2-8910-41f5-a109-95c925ebffa0,like,photo,public speaking,50
8ef185a2-8910-41f5-a109-95c925ebffa0,love,photo,public speaking,65
8ef185a2-8910-41f5-a109-95c925ebffa0,peeking,photo,public speaking,35
8ef185a2-8910-41f5-a109-95c925ebffa0,want,photo,public speaking,70
8ef185a2-8910-41f5-a109-95c925ebffa0,dislike,photo,public speaking,10
8ef185a2-8910-41f5-a109-95c925ebffa0,dislike,photo,public speaking,10
8ef185a2-8910-41f5-a109-95c925ebffa0,super love,photo,public speaking,75
8ef185a2-8910-41f5-a109-95c925ebffa0,dislike,photo,public speaking,10
8ef185a2-8910-41f5-a109-95c925ebffa0,disgust,photo,public speaking,0
8ef185a2-8910-41f5-a109-95c925ebffa0,disgust,photo,public speaking,0
8ef185a2-8910-41f5-a109-95c925ebffa0,indifferent,photo,public speaking,20
8ef185a2-8910-41f5-a109-95c925ebffa0,want,photo,public speaking,70
839d117b-c764-4930-99f2-a6e4d1b47790,worried,GIF,cooking,12
839d117b-c764-4930-99f2-a6e4d1b47790,want,GIF,cooking,70
839d117b-c764-4930-99f2-a6e4d1b47790,indifferent,GIF,cooking,20
839d117b-c764-4930-99f2-a6e4d1b47790,adore,GIF,cooking,72
839d117b-c764-4930-99f2-a6e4d1b47790,scared,GIF,cooking,15
839d117b-c764-4930-99f2-a6e4d1b47790,want,GIF,cooking,70
839d117b-c764-4930-99f2-a6e4d1b47790,indifferent,GIF,cooking,20
839d117b-c764-4930-99f2-a6e4d1b47790,interested,GIF,cooking,30
839d117b-c764-4930-99f2-a6e4d1b47790,scared,GIF,cooking,15
839d117b-c764-4930-99f2-a6e4d1b47790,scared,GIF,cooking,15
839d117b-c764-4930-99f2-a6e4d1b47790,love,GIF,cooking,65
839d117b-c764-4930-99f2-a6e4d1b47790,disgust,GIF,cooking,0
839d117b-c764-4930-99f2-a6e4d1b47790,super love,GIF,cooking,75
839d117b-c764-4930-99f2-a6e4d1b47790,love,GIF,cooking,65
839d117b-c764-4930-99f2-a6e4d1b47790,super love,GIF,cooking,75
839d117b-c764-4930-99f2-a6e4d1b47790,peeking,GIF,cooking,35
839d117b-c764-4930-99f2-a6e4d1b47790,like,GIF,cooking,50
839d117b-c764-4930-99f2-a6e4d1b47790,super love,GIF,cooking,75
839d117b-c764-4930-99f2-a6e4d1b47790,like,GIF,cooking,50
839d117b-c764-4930-99f2-a6e4d1b47790,dislike,GIF,cooking,10
839d117b-c764-4930-99f2-a6e4d1b47790,hate,GIF,cooking,5
839d117b-c764-4930-99f2-a6e4d1b47790,dislike,GIF,cooking,10
839d117b-c764-4930-99f2-a6e4d1b47790,interested,GIF,cooking,30
839d117b-c764-4930-99f2-a6e4d1b47790,indifferent,GIF,cooking,20
839d117b-c764-4930-99f2-a6e4d1b47790,peeking,GIF,cooking,35
839d117b-c764-4930-99f2-a6e4d1b47790,super love,GIF,cooking,75
839d117b-c764-4930-99f2-a6e4d1b47790,super love,GIF,cooking,75
839d117b-c764-4930-99f2-a6e4d1b47790,hate,GIF,cooking,5
839d117b-c764-4930-99f2-a6e4d1b47790,indifferent,GIF,cooking,20
839d117b-c764-4930-99f2-a6e4d1b47790,super love,GIF,cooking,75
839d117b-c764-4930-99f2-a6e4d1b47790,heart,GIF,cooking,60
839d117b-c764-4930-99f2-a6e4d1b47790,love,GIF,cooking,65
839d117b-c764-4930-99f2-a6e4d1b47790,like,GIF,cooking,50
839d117b-c764-4930-99f2-a6e4d1b47790,indifferent,GIF,cooking,20
839d117b-c764-4930-99f2-a6e4d1b47790,scared,GIF,cooking,15
839d117b-c764-4930-99f2-a6e4d1b47790,like,GIF,cooking,50
839d117b-c764-4930-99f2-a6e4d1b47790,like,GIF,cooking,50
839d117b-c764-4930-99f2-a6e4d1b47790,disgust,GIF,cooking,0
839d117b-c764-4930-99f2-a6e4d1b47790,want,GIF,cooking,70
839d117b-c764-4930-99f2-a6e4d1b47790,dislike,GIF,cooking,10
839d117b-c764-4930-99f2-a6e4d1b47790,intrigued,GIF,cooking,45
839d117b-c764-4930-99f2-a6e4d1b47790,scared,GIF,cooking,15
839d117b-c764-4930-99f2-a6e4d1b47790,heart,GIF,cooking,60
839d117b-c764-4930-99f2-a6e4d1b47790,adore,GIF,cooking,72
839d117b-c764-4930-99f2-a6e4d1b47790,like,GIF,cooking,50
db672f6f-2f5b-47bd-aed6-bfc22188de4d,scared,audio,Soccer,15
db672f6f-2f5b-47bd-aed6-bfc22188de4d,peeking,audio,Soccer,35
db672f6f-2f5b-47bd-aed6-bfc22188de4d,heart,audio,Soccer,60
db672f6f-2f5b-47bd-aed6-bfc22188de4d,love,audio,Soccer,65
db672f6f-2f5b-47bd-aed6-bfc22188de4d,super love,audio,Soccer,75
db672f6f-2f5b-47bd-aed6-bfc22188de4d,peeking,audio,Soccer,35
037189e3-18c0-4f6c-a8cc-d6b86d679891,like,GIF,Food,50
037189e3-18c0-4f6c-a8cc-d6b86d679891,peeking,GIF,Food,35
037189e3-18c0-4f6c-a8cc-d6b86d679891,worried,GIF,Food,12
037189e3-18c0-4f6c-a8cc-d6b86d679891,want,GIF,Food,70
909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,audio,Animals,60
909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,audio,Animals,45
909cbb46-9789-4e9d-9148-890e5c44a9e2,worried,audio,Animals,12
909cbb46-9789-4e9d-9148-890e5c44a9e2,adore,audio,Animals,72
909cbb46-9789-4e9d-9148-890e5c44a9e2,peeking,audio,Animals,35
909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,audio,Animals,60
909cbb46-9789-4e9d-9148-890e5c44a9e2,cherish,audio,Animals,70
909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,audio,Animals,60
909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,audio,Animals,60
909cbb46-9789-4e9d-9148-890e5c44a9e2,super love,audio,Animals,75
909cbb46-9789-4e9d-9148-890e5c44a9e2,hate,audio,Animals,5
909cbb46-9789-4e9d-9148-890e5c44a9e2,dislike,audio,Animals,10
909cbb46-9789-4e9d-9148-890e5c44a9e2,super love,audio,Animals,75
909cbb46-9789-4e9d-9148-890e5c44a9e2,hate,audio,Animals,5
909cbb46-9789-4e9d-9148-890e5c44a9e2,hate,audio,Animals,5
909cbb46-9789-4e9d-9148-890e5c44a9e2,want,audio,Animals,70
909cbb46-9789-4e9d-9148-890e5c44a9e2,scared,audio,Animals,15
909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,audio,Animals,45
909cbb46-9789-4e9d-9148-890e5c44a9e2,like,audio,Animals,50
909cbb46-9789-4e9d-9148-890e5c44a9e2,disgust,audio,Animals,0
909cbb46-9789-4e9d-9148-890e5c44a9e2,love,audio,Animals,65
909cbb46-9789-4e9d-9148-890e5c44a9e2,super love,audio,Animals,75
909cbb46-9789-4e9d-9148-890e5c44a9e2,love,audio,Animals,65
909cbb46-9789-4e9d-9148-890e5c44a9e2,disgust,audio,Animals,0
909cbb46-9789-4e9d-9148-890e5c44a9e2,love,audio,Animals,65
909cbb46-9789-4e9d-9148-890e5c44a9e2,intrigued,audio,Animals,45
909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,audio,Animals,60
909cbb46-9789-4e9d-9148-890e5c44a9e2,interested,audio,Animals,30
909cbb46-9789-4e9d-9148-890e5c44a9e2,cherish,audio,Animals,70
909cbb46-9789-4e9d-9148-890e5c44a9e2,indifferent,audio,Animals,20
909cbb46-9789-4e9d-9148-890e5c44a9e2,want,audio,Animals,70
909cbb46-9789-4e9d-9148-890e5c44a9e2,indifferent,audio,Animals,20
909cbb46-9789-4e9d-9148-890e5c44a9e2,disgust,audio,Animals,0
909cbb46-9789-4e9d-9148-890e5c44a9e2,like,audio,Animals,50
ceba816b-72ea-4682-8795-8569a46bb1d6,cherish,video,dogs,70
ceba816b-72ea-4682-8795-8569a46bb1d6,heart,video,dogs,60
ceba816b-72ea-4682-8795-8569a46bb1d6,indifferent,video,dogs,20
1987b43d-bcb9-4ab0-8634-ef3623928e94,peeking,photo,education,35
1987b43d-bcb9-4ab0-8634-ef3623928e94,cherish,photo,education,70
1987b43d-bcb9-4ab0-8634-ef3623928e94,super love,photo,education,75
1987b43d-bcb9-4ab0-8634-ef3623928e94,interested,photo,education,30
1987b43d-bcb9-4ab0-8634-ef3623928e94,heart,photo,education,60
1987b43d-bcb9-4ab0-8634-ef3623928e94,peeking,photo,education,35
1987b43d-bcb9-4ab0-8634-ef3623928e94,peeking,photo,education,35
1987b43d-bcb9-4ab0-8634-ef3623928e94,dislike,photo,education,10
1987b43d-bcb9-4ab0-8634-ef3623928e94,love,photo,education,65
1987b43d-bcb9-4ab0-8634-ef3623928e94,cherish,photo,education,70
1987b43d-bcb9-4ab0-8634-ef3623928e94,cherish,photo,education,70
1987b43d-bcb9-4ab0-8634-ef3623928e94,heart,photo,education,60
1987b43d-bcb9-4ab0-8634-ef3623928e94,cherish,photo,education,70
1987b43d-bcb9-4ab0-8634-ef3623928e94,super love,photo,education,75
1987b43d-bcb9-4ab0-8634-ef3623928e94,adore,photo,education,72
1987b43d-bcb9-4ab0-8634-ef3623928e94,peeking,photo,education,35
1987b43d-bcb9-4ab0-8634-ef3623928e94,love,photo,education,65
1987b43d-bcb9-4ab0-8634-ef3623928e94,like,photo,education,50
1987b43d-bcb9-4ab0-8634-ef3623928e94,love,photo,education,65
1987b43d-bcb9-4ab0-8634-ef3623928e94,want,photo,education,70
1987b43d-bcb9-4ab0-8634-ef3623928e94,dislike,photo,education,10
1987b43d-bcb9-4ab0-8634-ef3623928e94,dislike,photo,education,10
1987b43d-bcb9-4ab0-8634-ef3623928e94,disgust,photo,education,0
1987b43d-bcb9-4ab0-8634-ef3623928e94,heart,photo,education,60
1987b43d-bcb9-4ab0-8634-ef3623928e94,heart,photo,education,60
1987b43d-bcb9-4ab0-8634-ef3623928e94,love,photo,education,65
1987b43d-bcb9-4ab0-8634-ef3623928e94,interested,photo,education,30
1987b43d-bcb9-4ab0-8634-ef3623928e94,adore,photo,education,72
